,index,id,img,label,text
2084,2621,8452,img/08452.png,0.0,i don't know who gave my child a whistle but i will find you and i will kill you
2085,2622,82076,img/82076.png,0.0,when catnip got mixed with the turkey
2086,2623,43192,img/43192.png,0.0,if i just keep looking cute they'll surely blame the dog
2087,2624,58327,img/58327.png,1.0,fidget spinner for woman
2088,2626,3984,img/03984.png,0.0,when your brother sucks at driving
2089,2627,29503,img/29503.png,0.0,god gave his arch angels weapons because even the almighty knew you don't fight evil with tolerance and understanding
2090,2629,94162,img/94162.png,0.0,teacher: alright class take out your calculators mohammed:
2091,2630,51403,img/51403.png,1.0,when you see the gas bill
2092,2632,17834,img/17834.png,0.0,meanwhile at the isis strip club
2093,2633,49786,img/49786.png,0.0,black lives matter '' ''
2094,2634,40563,img/40563.png,0.0,is that guy fucking a goat god damit carl...he is
2095,2635,65807,img/65807.png,0.0,thanks for the shirt asshole
2096,2636,40792,img/40792.png,1.0,what's the difference between an elevator and a black guy... an elevator can raise a kid
2097,2637,9267,img/09267.png,1.0,support the temple motherfuckers i'm here to claim the rights of husband you never give your wife away join the fucking government i hate all freemasons and christians
2098,2638,13650,img/13650.png,0.0,i feel like the big bad wolf looking for the 3 little pigs
2099,2639,68721,img/68721.png,0.0,abortion is a crime!!!
2100,2640,32957,img/32957.png,1.0,when he's muslim and asks you to role play
2101,2641,31547,img/31547.png,0.0,"somewhere in a galaxy far, far, away someone will say the n-word"
2102,2642,71524,img/71524.png,0.0,when your boss calls on your day off oh fuck you're gonna make me come
2103,2643,6213,img/06213.png,1.0,the us navy keeping tranny hookers laid since 1775
2104,2644,56081,img/56081.png,0.0,bruce jenner's cat
2105,2645,2194,img/02194.png,0.0,when you're a good farmer who raises healthy animals
2106,2646,72891,img/72891.png,0.0,i burned the food so black you know i had to do it
2107,2647,56712,img/56712.png,1.0,"cop: am i pronouncing this right, kfc? guy: it's allen cop: ok grape soda"
2108,2648,35614,img/35614.png,1.0,how do you play taliban bingo? b-52..f-16...b-1..a-10
2109,2649,30957,img/30957.png,1.0,30% of women should have just shut fuck up
2110,2650,46507,img/46507.png,0.0,original black friday sale
2111,2651,19074,img/19074.png,1.0,"we'ree just here to blow you stupid british people e up, letting us in your country"
2112,2654,80126,img/80126.png,0.0,"ugh, this water is really salty and weird"
2113,2655,76815,img/76815.png,0.0,this chick can't stand fishing
2114,2656,98103,img/98103.png,1.0,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit
2115,2657,43956,img/43956.png,1.0,"sex with a muslim man? i'd pick the goat, too"
2116,2658,54672,img/54672.png,1.0,when you eating in a chinese resturant and you hear a dog barking in the kitchen.
2117,2659,7391,img/07391.png,0.0,"i'm not racist, but... racist memes are allowed, right?"
2118,2664,95103,img/95103.png,0.0,you're not really drunk until you are speaking fluent ozzy osbourne
2119,2665,9486,img/09486.png,0.0,don't get me started about your problems
2120,2666,98702,img/98702.png,0.0,look at me im yo daddy now
2121,2667,19643,img/19643.png,1.0,mohammed i'm pregnant...
2122,2668,94802,img/94802.png,0.0,manual tranny automatic tranny rebuilt tranny
2123,2669,23905,img/23905.png,0.0,muslim couple taking a selfie
2124,2670,67892,img/67892.png,1.0,did you say dude blew his tranny???
2125,2672,96431,img/96431.png,0.0,when you found out your wife is cheating on you ya allah
2126,2673,82045,img/82045.png,1.0,made six million fed five thousand jews with jews toast five loaves and two fish
2127,2674,87340,img/87340.png,1.0,cleaned up my friends list before it was cool
2128,2677,21043,img/21043.png,1.0,i'm pregnant! are you having a boy... or an abortion?
2129,2678,7853,img/07853.png,1.0,"9/11 gets a mourning day while gay get a ""pride"" month because homosexuality is a bigger tragedy"
2130,2679,35276,img/35276.png,0.0,swiming in the summer
2131,2680,96720,img/96720.png,0.0,sometimes i crunch up my jizz when it dries and i bring the white powder to parties and watch people snort my cock sand
2132,2681,53980,img/53980.png,1.0,transgender people have a problem with their head not their crotch
2133,2682,2956,img/02956.png,0.0,how i sleep knowing i'm going to hell in every religion
2134,2683,54317,img/54317.png,0.0,it was real in my mind
2135,2684,5973,img/05973.png,0.0,how black people became christians
2136,2686,90632,img/90632.png,0.0,what happens when you stay out in the sun for too long
2137,2688,38647,img/38647.png,1.0,my name is jafar i come from afar there's a bomb in my car allahu akbar
2138,2689,42810,img/42810.png,1.0,that chicken is so black it owes child support
2139,2690,76910,img/76910.png,1.0,if it's brown flush it down
2140,2691,7956,img/07956.png,1.0,when you find out there's an opening for the role of chewbacca
2141,2692,49165,img/49165.png,0.0,when each letter is a mental disorder
2142,2693,24537,img/24537.png,1.0,"normie: ""your meme's are racist and offensive, i'm unfollowing"" nigger me: ""take this on your way out"""
2143,2695,89615,img/89615.png,0.0,these people have to walk 20 miles a day for fresh water. then why don't they move closer to the fucking water?
2144,2696,12907,img/12907.png,1.0,siri take me home starting route to jail
2145,2697,45396,img/45396.png,1.0,"a black man created the toilet, he made it white on purpose"
2146,2698,85417,img/85417.png,0.0,gets drunk gets drunk has sex has sex rapist victim
2147,2699,14580,img/14580.png,1.0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?"
2148,2700,63714,img/63714.png,0.0,look at me i'm the president now
2149,2701,73561,img/73561.png,1.0,understanding terrorism: ilhan omar democrat represents muslims fanatical muslim terrorist represents all muslims
2150,2702,67193,img/67193.png,0.0,goes on ancestry.com instead of match.com
2151,2703,18094,img/18094.png,0.0,premier michel marrakesh
2152,2705,51943,img/51943.png,0.0,terrorist can come to this country way to easy
2153,2706,6291,img/06291.png,0.0,when you throw yourself in a casket bc you're over it
2154,2707,2571,img/02571.png,0.0,former first lady during an interview
2155,2708,62947,img/62947.png,0.0,"when your ex says ""you won't find a b*tch half the woman i am"""
2156,2709,24857,img/24857.png,0.0,too much ram not enough dodge
2157,2710,34927,img/34927.png,1.0,who's down for a 3.5 way
2158,2711,70415,img/70415.png,0.0,first you add a handful of rice
2159,2713,87063,img/87063.png,1.0,when veterans start talking shit
2160,2717,2761,img/02761.png,0.0,i'm sorry i didn't mean to hurt your feelings
2161,2718,87401,img/87401.png,0.0,brett kavanaugh grabbed my penis
2162,2719,27480,img/27480.png,0.0,"the face you make when you don't understand what ""stop resisting"" means"
2163,2721,57802,img/57802.png,1.0,free dishwasher missing parts
2164,2722,30851,img/30851.png,1.0,chief crooked bone spurs aka donald trump proving you don't have to be poor to be white trash
2165,2723,37984,img/37984.png,0.0,aight girls make it look natural
2166,2724,91802,img/91802.png,0.0,i'm offended that means i'm right
2167,2725,43721,img/43721.png,0.0,i haven't seen liberals this angry since yesterday
2168,2727,32140,img/32140.png,0.0,got his house fumigated for termites got service connected for agent orange
2169,2728,21504,img/21504.png,0.0,"actually, im not even mad thats amazing"
2170,2729,9834,img/09834.png,0.0,a muslim threesome
2171,2730,78243,img/78243.png,1.0,you call me a goat fucker like it's a bad thing
2172,2732,74802,img/74802.png,1.0,for gay pride month i'd love to pump a gallon of my aids infected homo milk up your large intestine!
2173,2733,89561,img/89561.png,1.0,the worst part about being both black and jewish ? you have to sit in the back of the oven
2174,2735,41067,img/41067.png,1.0,"men are like dogs, we are excited to see you and have no idea why you are mad"
2175,2736,48710,img/48710.png,0.0,how chevy guys go muddin how ford guys go muddin
2176,2738,28147,img/28147.png,0.0,this person wants to use the same restroom as her gender. liberals want to compromise
2177,2739,20491,img/20491.png,1.0,if your happy and you know it clap your hands.
2178,2740,28970,img/28970.png,0.0,ask me if i give a fuck
2179,2741,2385,img/02385.png,0.0,every life is precious
2180,2742,19783,img/19783.png,1.0,this is what science does for humanity this is what islam does for humanity
2181,2743,7865,img/07865.png,1.0,a real man... loads the dishwasher every night!!
2182,2745,5931,img/05931.png,0.0,stop editing your pics. what if you go missing? how are we gonna find you if you look like barbie on fb and chupacabra in real life?
2183,2746,48096,img/48096.png,0.0,using your brains to paint a ceiling  michelangelo kurt cobain
2184,2747,43615,img/43615.png,0.0,i don't want no windmill blowin no cancer on me
2185,2748,91340,img/91340.png,1.0,this nigga so black they had to change his background white
2186,2749,1295,img/01295.png,1.0,"men wearing dresses and molesting our children? the word you're looking for is clergy, not transgender"
2187,2750,86013,img/86013.png,0.0,when you ride in your first self-driving car
2188,2751,59641,img/59641.png,0.0,"oh look, a tiny bit of rain ...and i've forgotten how to drive"
2189,2752,63812,img/63812.png,0.0,why did paul walker cross the road? he wasn't wearing his seatbelt ifunny.co
2190,2753,89264,img/89264.png,1.0,elmo laughs as he shows the trannys he chromosome you need to be able to call yourself a man
2191,2755,76293,img/76293.png,0.0,"if anything can acheive world peace, its bacon"
2192,2756,7594,img/07594.png,0.0,"if you think it's okay for iran to have nukes, but not okay for law abiding americans to have guns you might be a dumbass"
2193,2758,13945,img/13945.png,0.0,looking for attention? join us
2194,2759,67130,img/67130.png,0.0,when you eat her ass and then she say that she don't suck dick... wayment
2195,2761,18267,img/18267.png,1.0,knowing white people he's probably the father
2196,2762,80591,img/80591.png,0.0,welcome home
2197,2764,12647,img/12647.png,0.0,"adam schiff used tax payer money to pay off a 19 year old male due to sexual harrassment claims echo, if you are sick of this creepy & dosgraceful hypocrite, trashing our president !"
2198,2765,5872,img/05872.png,1.0,joke time 3 muslims walk into a bar.
2199,2766,93027,img/93027.png,1.0,sexbomb sexbomb you are my sexbomb
2200,2769,76183,img/76183.png,0.0,this is hercules the ligar. he weighs 922 pounds. that makes him one of the biggest pussies on earth next to your bitch ass
2201,2771,2475,img/02475.png,0.0,therapy dogs are now being trained to console rape victims of muslims
2202,2772,4157,img/04157.png,0.0,a real man... loads the dishwasher every night!!
2203,2773,46827,img/46827.png,0.0,"""those that attack one muslim, are attacking all muslims"" those that attack one american, are attacking all americans! """
2204,2774,94872,img/94872.png,0.0,jewish invention ''
2205,2775,17034,img/17034.png,1.0,that look transgender preditor gives when she's hungry for white people
2206,2776,47386,img/47386.png,1.0,muslims in 2001 muslims in congress 2019 defund homeland security!
2207,2778,67254,img/67254.png,0.0,xzhibit wearing new jewery
2208,2780,28764,img/28764.png,0.0,when you meet that gender studies student again my genders have doubled since the last time we met
2209,2781,46013,img/46013.png,0.0,when you cant decide whether to feel sorry for this man or just hate him
2210,2782,69175,img/69175.png,0.0,when your girl thinks it's cool to yell at you in front of company
